Timestamp	Log file	Activities #	Traces #	Events #	TS1 build time (ms)	TS1 states #	TS1 trans #	TS1 simpl	TS1 prec	TS1 gener	threshold	VWSC	TS2 + TS3 build time (ms)	TS3 states #	TS3 trans #	TS3 simpl	TS3 prec	TS3 gener	PN synth time (ms)	PN pos #	PN trans #	PN acrs #
2018-10-07 22:53:07	f:/temp/20181004/carmona-trs/Tkde2010PaperLogs/a22f0n00_1.tr.sq3	22	100	1833	1093.0	1309	1308	0.008788689338937715	1.0	0.026370341437066624	0.05	0.05	565.0	27	93	0.19166666666666668	0.9648010477827638	0.7025157006112899
2018-10-07 22:53:08	f:/temp/20181004/carmona-trs/Tkde2010PaperLogs/a22f0n00_1.tr.sq3	22	100	1833	1093.0	1309	1308	0.008788689338937715	1.0	0.026370341437066624	0.05	0.1	547.0	30	130	0.14375	0.8766174013465036	0.7098888810790027
2018-10-07 22:53:09	f:/temp/20181004/carmona-trs/Tkde2010PaperLogs/a22f0n00_1.tr.sq3	22	100	1833	1093.0	1309	1308	0.008788689338937715	1.0	0.026370341437066624	0.05	0.2	584.0	45	177	0.1036036036036036	0.7203533363318736	0.7156273861521162
2018-10-07 22:53:10	f:/temp/20181004/carmona-trs/Tkde2010PaperLogs/a22f0n00_1.tr.sq3	22	100	1833	1093.0	1309	1308	0.008788689338937715	1.0	0.026370341437066624	0.05	0.3	597.0	44	198	0.09504132231404959	0.6947221618322341	0.7162436718269378
2018-10-07 22:53:11	f:/temp/20181004/carmona-trs/Tkde2010PaperLogs/a22f0n00_1.tr.sq3	22	100	1833	1093.0	1309	1308	0.008788689338937715	1.0	0.026370341437066624	0.05	0.4	615.0	50	224	0.08394160583941605	0.6217457271252728	0.7217747594980373
2018-10-07 22:53:12	f:/temp/20181004/carmona-trs/Tkde2010PaperLogs/a22f0n00_1.tr.sq3	22	100	1833	1093.0	1309	1308	0.008788689338937715	1.0	0.026370341437066624	0.05	0.5	615.0	53	229	0.08156028368794327	0.6249619698048383	0.7213250778842545
2018-10-07 22:53:13	f:/temp/20181004/carmona-trs/Tkde2010PaperLogs/a22f0n00_1.tr.sq3	22	100	1833	1093.0	1309	1308	0.008788689338937715	1.0	0.026370341437066624	0.05	0.6	656.0	57	251	0.07467532467532467	0.5898030016572492	0.7414341015501893
2018-10-07 22:53:14	f:/temp/20181004/carmona-trs/Tkde2010PaperLogs/a22f0n00_1.tr.sq3	22	100	1833	1093.0	1309	1308	0.008788689338937715	1.0	0.026370341437066624	0.05	0.7	597.0	63	259	0.07142857142857142	0.5751914549657738	0.7333370270506812
2018-10-07 22:53:15	f:/temp/20181004/carmona-trs/Tkde2010PaperLogs/a22f0n00_1.tr.sq3	22	100	1833	1093.0	1309	1308	0.008788689338937715	1.0	0.026370341437066624	0.05	0.8	671.0	66	268	0.0688622754491018	0.5644084459797276	0.7263875799590485
2018-10-07 22:53:16	f:/temp/20181004/carmona-trs/Tkde2010PaperLogs/a22f0n00_1.tr.sq3	22	100	1833	1093.0	1309	1308	0.008788689338937715	1.0	0.026370341437066624	0.05	0.9	695.0	83	302	0.05974025974025974	0.5610536975727307	0.7069035239305583
2018-10-07 22:53:17	f:/temp/20181004/carmona-trs/Tkde2010PaperLogs/a22f0n00_1.tr.sq3	22	100	1833	1093.0	1309	1308	0.008788689338937715	1.0	0.026370341437066624	0.05	0.95	623.0	86	304	0.05897435897435897	0.5623818301527662	0.7010912396004636
2018-10-07 22:53:18	f:/temp/20181004/carmona-trs/Tkde2010PaperLogs/a22f0n00_1.tr.sq3	22	100	1833	1093.0	1309	1308	0.008788689338937715	1.0	0.026370341437066624	0.05	1	713.0	83	298	0.06036745406824147	0.5689516945510404	0.6997444543700634
2018-10-07 22:53:19	f:/temp/20181004/carmona-trs/Tkde2010PaperLogs/a22f0n00_1.tr.sq3	22	100	1833	1093.0	1309	1308	0.008788689338937715	1.0	0.026370341437066624	0.1	0.05	577.0	16	67	0.27710843373493976	0.7578575709048425	0.8291816809595962
